step,action,eef_pos
0,[ 8.25324554e-05  3.88554068e-06 -4.99999993e-01  1.00000000e+00],[3.18975696e-04 8.85541091e-06 1.29994627e+00]
1,[-3.12754156e-04 -8.68268838e-06 -4.99999902e-01  1.00000000e+00],[1.77775411e-03 1.20619204e-05 1.29680513e+00]
2,[-1.75387251e-03 -1.18998856e-05 -4.99996924e-01  1.00000000e+00],[3.50103167e-03 1.70085591e-05 1.29223788e+00]
3,[-3.48534703e-03 -1.69323607e-05 -4.99987852e-01  1.00000000e+00],[5.12871375e-03 2.48431411e-05 1.28726090e+00]
4,[-5.15669038e-03 -2.49786580e-05 -4.99973407e-01  1.00000000e+00],[6.56547928e-03 3.33369513e-05 1.28205382e+00]
5,[-6.67091139e-03 -3.38722946e-05 -4.99955496e-01  1.00000000e+00],[7.76839567e-03 4.17547296e-05 1.27663090e+00]
6,[-7.98079822e-03 -4.28963825e-05 -4.99936301e-01  1.00000000e+00],[8.72562569e-03 5.02218341e-05 1.27099507e+00]
7,[-9.06889784e-03 -5.21975958e-05 -4.99917746e-01  1.00000000e+00],[9.43898464e-03 5.90996730e-05 1.26515178e+00]
8,[-9.93064013e-03 -6.21780422e-05 -4.99901369e-01  1.00000000e+00],[9.92140222e-03 6.83566670e-05 1.25911332e+00]
9,[-1.05722685e-02 -7.28410180e-05 -4.99888209e-01  1.00000000e+00],[1.01940783e-02 7.79317781e-05 1.25289800e+00]
10,[-1.10084803e-02 -8.41577256e-05 -4.99878792e-01  1.00000000e+00],[1.02831102e-02 8.79143136e-05 1.24652782e+00]
11,[-1.12594479e-02 -9.62614048e-05 -4.99873199e-01  1.00000000e+00],[1.02168333e-02 9.84791838e-05 1.24002644e+00]
12,[-1.13484456e-02 -1.09386698e-04 -4.99871184e-01  1.00000000e+00],[1.00238367e-02 1.09833252e-04 1.23341764e+00]
13,[-1.13000423e-02 -1.23816901e-04 -4.99872277e-01  1.00000000e+00],[9.73152948e-03 1.22187872e-04 1.22672417e+00]
14,[-1.11387401e-02 -1.39856633e-04 -4.99875894e-01  1.00000000e+00],[9.36513690e-03 1.35701803e-04 1.21996690e+00]
15,[-1.08879494e-02 -1.57767515e-04 -4.99881414e-01  1.00000000e+00],[8.94706567e-03 1.49388018e-04 1.21316431e+00]
16,[-1.05692585e-02 -1.76473564e-04 -4.99888247e-01  1.00000000e+00],[8.49656350e-03 1.62639117e-04 1.20633219e+00]
17,[-1.02019423e-02 -1.95283056e-04 -4.99895871e-01  1.00000000e+00],[8.02961150e-03 1.75327343e-04 1.19948357e+00]
18,[-9.80267346e-03 -2.14042322e-04 -4.99903853e-01  1.00000000e+00],[7.55899505e-03 1.87304851e-04 1.19262877e+00]
19,[-9.38539800e-03 -2.32561413e-04 -4.99911852e-01  1.00000000e+00],[7.09450660e-03 1.98423377e-04 1.18577560e+00]
20,[-8.96134845e-03 -2.50636320e-04 -4.99919625e-01  1.00000000e+00],[6.64324062e-03 2.08542686e-04 1.17892966e+00]
21,[-8.53916714e-03 -2.68059062e-04 -4.99927005e-01  1.00000000e+00],[6.20994546e-03 2.17532823e-04 1.17209461e+00]
22,[-8.12511390e-03 -2.84620690e-04 -4.99933897e-01  1.00000000e+00],[5.79740231e-03 2.26073570e-04 1.16527253e+00]
23,[-7.72333324e-03 -3.01176531e-04 -4.99940256e-01  1.00000000e+00],[5.40681123e-03 2.35516724e-04 1.15846424e+00]
24,[-7.33616382e-03 -3.19557905e-04 -4.99946076e-01  1.00000000e+00],[5.03815215e-03 2.46576687e-04 1.15166964e+00]
25,[-6.96445273e-03 -3.40853477e-04 -4.99951378e-01  1.00000000e+00],[4.69051537e-03 2.59385890e-04 1.14488792e+00]
26,[-6.60786718e-03 -3.65415604e-04 -4.99956201e-01  1.00000000e+00],[4.36240142e-03 2.73139478e-04 1.13811785e+00]
27,[-6.26520242e-03 -3.92278004e-04 -4.99960592e-01  1.00000000e+00],[4.05196787e-03 2.86728438e-04 1.13135795e+00]
